date,observed,trend,seasonal,resid
2022-07-12,0.49637241808902693,0.504463721411646,0.001582535550850893,-0.009673838873469929
2022-07-13,0.4922890631615927,0.5006049187728503,0.0012048187606658292,-0.009520674371923412
2022-07-14,0.4882057082341585,0.4967918169927528,0.0009010166223757746,-0.00948712538097011
2022-07-15,0.48412235330672426,0.49302441607135383,0.001042245518860572,-0.009944308283490142
2022-07-16,0.4815306234602063,0.4893027160086532,0.0006871261118034946,-0.008459218660250402
2022-07-17,0.47893889361368835,0.48562671680465097,0.0003312446342404277,-0.007019067825203044
2022-07-18,0.4763471637671704,0.4819964184593471,1.2689953574643401e-05,-0.005661944645751341
2022-07-19,0.47375543392065245,0.47841182097274143,-0.00030769837229965716,-0.004348688679789327
2022-07-20,0.47116370407413455,0.4748729243448343,-0.0005905568550709969,-0.0031186634156287565
2022-07-21,0.4685719742276166,0.47137972857562543,-0.0008752489830508647,-0.001932505364957975
2022-07-22,0.46598024438109864,0.46793223366511494,-0.00097921191467102,-0.0009727773693452779
2022-07-23,0.4633885145345807,0.46451258505292414,-0.0010850084914996794,-3.906202684377685e-05
2022-07-24,0.46079678468806273,0.4611029281786741,-0.001325726679799326,0.0010195831891879601
2022-07-25,0.4582050548415448,0.45772239560451994,-0.0015682785133074968,0.002050937750332337
2022-07-26,0.4556133249950268,0.45439011989261663,-0.001452612209149054,0.0026758173115592502
2022-07-27,0.45302159514850887,0.4511061010429643,-0.0013387795501990877,0.0032542736557436783
2022-07-28,0.450429865301991,0.4478703390555629,-0.0013465411563680033,0.003906067402796082
